review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title,source_pdf
2_1,unknown,b5af2484,"Integration with budgeting processes is repeatedly cited as crucial (Chirau et al., 2022; Kanyamuna et al., 2018).",False,True,False,"(Chirau et al., 2022; Kanyamuna et al., 2018)",parenthetical,Kanyamuna et al.,2018,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2018.pdf,High,Institutionalization and Policy Integration,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Institutionalization and Policy Integration,Chirau_2022.pdf
2_1,unknown,d4929ef2,"By linking M&E outputs to annual budget cycles and strategic planning, governments can create what Kanyamuna (2021) calls a “functional whole-of-government monitoring and evaluation system.” This integration signals that evaluation and monitoring are not isolated tasks but integral components of evidence-based governance.",True,True,False,Kanyamuna (2021),narrative,Kanyamuna,2021,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,High,Institutionalization and Policy Integration,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Institutionalization and Policy Integration,Kanyamuna_2021.pdf
2_1,unknown,9d96a872,"Policy integration also involves creating national M&E frameworks or strategies that guide ministries, departments, and agencies (CLEAR-AA, 2020).",False,True,False,"(CLEAR-AA, 2020)",parenthetical,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Institutionalization and Policy Integration,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Institutionalization and Policy Integration,CLEAR_AA_2020.pdf
2_1,unknown,27490bf9,"As Masvaure and Fish (2022) note, a recurring challenge is balancing monitoring (which tends to be more routine and compliance-oriented) with deeper evaluative work.",False,True,False,Masvaure and Fish (2022),narrative,Masvaure and Fish,2022,False,,,,,pilot_inputs/sources_pdf/Masvaure_2020.pdf,High,Institutionalization and Policy Integration,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Institutionalization and Policy Integration,Fish_2022.pdf
2_1,unknown,ef8f0fc6,"As CLEAR-AA (2020, p. 3) states, “An enabling environment … is a prerequisite for strengthening M&E capacity at individual, institutional, and system levels.” Political buy-in is particularly critical: high-level support can legitimize M&E, allocate resources, and champion evidence-based decision-making (Chirau et al., 2022; Campbell, 2021).",True,True,False,"(Chirau et al., 2022; Campbell, 2021)",parenthetical,Chirau et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Enabling Environments and Contextual Factors,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Enabling Environments and Contextual Factors,Chirau_2022.pdf
2_1,unknown,933e6363,"As CLEAR-AA (2020, p. 3) states, “An enabling environment … is a prerequisite for strengthening M&E capacity at individual, institutional, and system levels.” Political buy-in is particularly critical: high-level support can legitimize M&E, allocate resources, and champion evidence-based decision-making (Chirau et al., 2022; Campbell, 2021).",True,True,False,"(Chirau et al., 2022; Campbell, 2021)",parenthetical,Campbell,2021,False,,,,,pilot_inputs/sources_pdf/Campbell_2021.pdf,High,Enabling Environments and Contextual Factors,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Enabling Environments and Contextual Factors,Chirau_2022.pdf
2_1,unknown,2fb16cab,"Donor-driven fragmentation, however, can inhibit the formation of robust national systems when multiple agencies fund short-term, project-based M&E without aligning to national strategies (Chirau, Masilela, & Dlakavu, 2020).",False,True,False,"(Chirau, Masilela, & Dlakavu, 2020)",parenthetical,Dlakavu,2020,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Enabling Environments and Contextual Factors,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Enabling Environments and Contextual Factors,Chirau_2020.pdf
2_1,unknown,e5670f1e,"The presence of professional evaluation associations, academic programs in M&E, and communities of practice can cultivate shared learning and advocacy for best practices (Makadzange, 2022).",False,True,False,"(Makadzange, 2022)",parenthetical,Makadzange,2022,False,,,,,pilot_inputs/sources_pdf/Makadzange_2022.pdf,High,Enabling Environments and Contextual Factors,3,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Enabling Environments and Contextual Factors,Makadzange_2022.pdf
2_1,unknown,d1aa4c78,"While many sources champion holistic and long-term strategies, few offer concrete frameworks for evaluating whether these strategies have indeed strengthened the system in a sustained manner (Masvaure & Chirau, 2020; CLEAR-AA, 2020).",False,True,False,"(Masvaure & Chirau, 2020; CLEAR-AA, 2020)",parenthetical,Masvaure & Chirau,2020,False,,,,,pilot_inputs/sources_pdf/Masvaure_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2020.pdf
2_1,unknown,bd20092a,"While many sources champion holistic and long-term strategies, few offer concrete frameworks for evaluating whether these strategies have indeed strengthened the system in a sustained manner (Masvaure & Chirau, 2020; CLEAR-AA, 2020).",False,True,False,"(Masvaure & Chirau, 2020; CLEAR-AA, 2020)",parenthetical,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2020.pdf
2_1,unknown,f660a8c4,"Researchers increasingly call for outcome-based indicators that track changes in how data are generated, used, and integrated into policy decisions (Masvaure & Fish, 2022).",False,True,False,"(Masvaure & Fish, 2022)",parenthetical,Masvaure & Fish,2022,False,,,,,pilot_inputs/sources_pdf/Masvaure_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Fish_2022.pdf
2_1,unknown,9a24a0ce,"Multiple references highlight that governments often institute elaborate monitoring frameworks – focusing on compliance and indicator tracking – yet fall short on conducting rigorous evaluations that generate deeper insights (Chirau et al., 2022; Matsiliza, 2019).",False,True,False,"(Chirau et al., 2022; Matsiliza, 2019)",parenthetical,Chirau et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2022.pdf
2_1,unknown,573fe29f,"Multiple references highlight that governments often institute elaborate monitoring frameworks – focusing on compliance and indicator tracking – yet fall short on conducting rigorous evaluations that generate deeper insights (Chirau et al., 2022; Matsiliza, 2019).",False,True,False,"(Chirau et al., 2022; Matsiliza, 2019)",parenthetical,Matsiliza,2019,False,,,,,pilot_inputs/sources_pdf/Matsiliza_2019.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2022.pdf
2_1,unknown,1a79ff4e,"Without coordination, these projects risk creating parallel data systems, duplicative indicators, or short-lived capacity-building efforts that dissipate once donor funding ends (Chirau, Masilela, & Dlakavu, 2020).",False,True,False,"(Chirau, Masilela, & Dlakavu, 2020)",parenthetical,Dlakavu,2020,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2020.pdf
2_1,unknown,060061b5,"Finally, a noteworthy insight is the importance of balancing demand and supply of M&E information (Chirau et al., 2022; Kanyamuna, 2021).",False,True,False,"(Chirau et al., 2022; Kanyamuna, 2021)",parenthetical,Chirau et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2022.pdf
2_1,unknown,4d165c43,"Finally, a noteworthy insight is the importance of balancing demand and supply of M&E information (Chirau et al., 2022; Kanyamuna, 2021).",False,True,False,"(Chirau et al., 2022; Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,Chirau_2022.pdf
2_1,unknown,465f4d2e,Sources such as CLEAR-AA (2020) and Chirau et al.,False,True,False,CLEAR-AA (2020),narrative,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Gaps and Emerging Insights,2,How are M&E systems strengthening approaches defined and conceptualized in the literature?,Gaps and Emerging Insights,CLEAR_AA_2020.pdf
2_2,unknown,2cb132c2,"Focusing on five influential frameworks – King & Alkin (2018), Kuchenmüller et al.",False,True,False,King & Alkin (2018),narrative,King & Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,King_2018.pdf
2_2,unknown,33cce0ca,"(2022), Ottoson (2009), Stewart (2015), and Yearwood (2018) – it explores multilevel influence models, knowledge-translation networks, knowledge-for-action lenses, capacity-building ecosystems, and push–pull–exchange mechanisms.",False,True,False,Ottoson (2009),narrative,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,Executive Summary,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Executive Summary,Ottoson_2009.pdf
2_2,unknown,7706669f,"(2022), Ottoson (2009), Stewart (2015), and Yearwood (2018) – it explores multilevel influence models, knowledge-translation networks, knowledge-for-action lenses, capacity-building ecosystems, and push–pull–exchange mechanisms.",False,True,False,Stewart (2015),narrative,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,Executive Summary,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Executive Summary,Stewart_2015.pdf
2_2,unknown,a0ee2007,"(2022), Ottoson (2009), Stewart (2015), and Yearwood (2018) – it explores multilevel influence models, knowledge-translation networks, knowledge-for-action lenses, capacity-building ecosystems, and push–pull–exchange mechanisms.",False,True,False,Yearwood (2018),narrative,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Executive Summary,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Executive Summary,Yearwood_2018.pdf
2_2,unknown,ed7edec2,"Multilevel Influence Frameworks (King & Alkin, 2018)",False,True,False,"(King & Alkin, 2018)",parenthetical,King & Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,"Multilevel Influence Frameworks (King & Alkin, 2018)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Multilevel Influence Frameworks (King & Alkin, 2018)",King_2018.pdf
2_2,unknown,0337a14f,"King and Alkin (2018) propose a multilevel framework that integrates earlier models of evaluation use and influence, particularly Henry and Mark’s (2003) Schematic Theory and Kirkhart’s (2000) Integrated Theory.",False,True,False,King and Alkin (2018),narrative,King and Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,"Multilevel Influence Frameworks (King & Alkin, 2018)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Multilevel Influence Frameworks (King & Alkin, 2018)",King_2018.pdf
2_2,unknown,de4773f4,"King and Alkin (2018) propose a multilevel framework that integrates earlier models of evaluation use and influence, particularly Henry and Mark’s (2003) Schematic Theory and Kirkhart’s (2000) Integrated Theory.",False,True,False,Henry and Mark’s (2003),narrative,Henry and Mark’s,2003,False,,,,,,High,"Multilevel Influence Frameworks (King & Alkin, 2018)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Multilevel Influence Frameworks (King & Alkin, 2018)",Arthur_2003.pdf
2_2,unknown,b9c7a254,"King and Alkin (2018) propose a multilevel framework that integrates earlier models of evaluation use and influence, particularly Henry and Mark’s (2003) Schematic Theory and Kirkhart’s (2000) Integrated Theory.",False,True,False,Theory and Kirkhart’s (2000),narrative,Theory and Kirkhart’s,2000,False,,,,,,High,"Multilevel Influence Frameworks (King & Alkin, 2018)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Multilevel Influence Frameworks (King & Alkin, 2018)",Kirkhart_2000.pdf
2_2,unknown,fcae2032,"Knowledge-Translation Network Theory (Kuchenmüller et al., 2022)",False,True,False,"(Kuchenmüller et al., 2022)",parenthetical,Kuchenmüller et al.,2022,False,,,,,,High,"Knowledge-Translation Network Theory (Kuchenmüller et al., 2022)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Knowledge-Translation Network Theory (Kuchenmüller et al., 2022)",Aantjes_2022.pdf
2_2,unknown,462a8381,"Knowledge-for-Action Lenses (Ottoson, 2009)",False,True,False,"(Ottoson, 2009)",parenthetical,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,"Knowledge-for-Action Lenses (Ottoson, 2009)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Knowledge-for-Action Lenses (Ottoson, 2009)",Ottoson_2009.pdf
2_2,unknown,6787e1e8,"Ottoson (2009) synthesizes five influential theoretical perspectives – knowledge utilization, diffusion, implementation, transfer, and translation – into what she calls “knowledge-for-action” theories.",True,True,False,Ottoson (2009),narrative,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,"Knowledge-for-Action Lenses (Ottoson, 2009)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Knowledge-for-Action Lenses (Ottoson, 2009)",Ottoson_2009.pdf
2_2,each theory contributes distinct evaluative emphases,4aa0c74e,"Capacity-Building Ecosystem Theory of Change (Stewart, 2015)",False,True,False,"(Stewart, 2015)",parenthetical,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,"Capacity-Building Ecosystem Theory of Change (Stewart, 2015)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Capacity-Building Ecosystem Theory of Change (Stewart, 2015)",Stewart_2015.pdf
2_2,each theory contributes distinct evaluative emphases,926b0930,"Stewart (2015) proposes a people-centered, demand-led Theory of Change (ToC) for building the capacity of decision-makers to use research evidence, grounded in the governance, economic, and social realities of Southern Africa.",False,True,False,Stewart (2015),narrative,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,"Capacity-Building Ecosystem Theory of Change (Stewart, 2015)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Capacity-Building Ecosystem Theory of Change (Stewart, 2015)",Stewart_2015.pdf
2_2,each theory contributes distinct evaluative emphases,36cbc6a9,"Push–Pull–Exchange Mechanism (Yearwood, 2018)",False,True,False,"(Yearwood, 2018)",parenthetical,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Yearwood_2018.pdf
2_2,each theory contributes distinct evaluative emphases,f62d5570,Yearwood (2018) presents a Theory of Change grounded in the EvIDeNCe initiative – an integrated regional effort led by the Caribbean Public Health Agency (CARPHA) to strengthen the uptake of research in health policymaking.,False,True,False,Yearwood (2018),narrative,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,"Push–Pull–Exchange Mechanism (Yearwood, 2018)",3,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?","Push–Pull–Exchange Mechanism (Yearwood, 2018)",Yearwood_2018.pdf
2_2,each theory contributes distinct evaluative emphases,721bda90,"Across frameworks, this includes efforts such as upgrading data systems, producing tailored evidence briefs, establishing interagency portals (Ottoson, 2009; Yearwood, 2018), and harmonizing indicator sets across networks (Kuchenmüller et al., 2022).",False,True,False,"(Ottoson, 2009; Yearwood, 2018)",parenthetical,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Ottoson_2009.pdf
2_2,each theory contributes distinct evaluative emphases,d1a33c05,"Across frameworks, this includes efforts such as upgrading data systems, producing tailored evidence briefs, establishing interagency portals (Ottoson, 2009; Yearwood, 2018), and harmonizing indicator sets across networks (Kuchenmüller et al., 2022).",False,True,False,"(Ottoson, 2009; Yearwood, 2018)",parenthetical,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Ottoson_2009.pdf
2_2,each theory contributes distinct evaluative emphases,e912afe7,"Across frameworks, this includes efforts such as upgrading data systems, producing tailored evidence briefs, establishing interagency portals (Ottoson, 2009; Yearwood, 2018), and harmonizing indicator sets across networks (Kuchenmüller et al., 2022).",False,True,False,"(Kuchenmüller et al., 2022)",parenthetical,Kuchenmüller et al.,2022,False,,,,,,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Aantjes_2022.pdf
2_2,each theory contributes distinct evaluative emphases,66db9df8,"Stewart (2015) emphasizes that evidence use must be institutionally rewarded – through HR systems, budget allocations, and leadership mandates – to become routine.",False,True,True,Stewart (2015),narrative,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Stewart_2015.pdf
2_2,each theory contributes distinct evaluative emphases,2634638b,"Similarly, frameworks by King & Alkin (2018) and Kuchenmüller et al.",False,True,False,King & Alkin (2018),narrative,King & Alkin,2018,False,,,,,pilot_inputs/sources_pdf/King_2018.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,King_2018.pdf
2_2,each theory contributes distinct evaluative emphases,4f7fa80e,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",False,True,False,"(Yearwood, 2018)",parenthetical,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Yearwood_2018.pdf
2_2,each theory contributes distinct evaluative emphases,328d6466,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",False,True,False,"(Stewart, 2015)",parenthetical,Stewart,2015,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Stewart_2015.pdf
2_2,each theory contributes distinct evaluative emphases,aefbd4c4,"These include stakeholder dialogues (Yearwood, 2018), mentorship networks (Stewart, 2015), and co-productive spaces for agenda-setting and sensemaking (Ottoson, 2009).",False,True,False,"(Ottoson, 2009)",parenthetical,Ottoson,2009,False,,,,,pilot_inputs/sources_pdf/Ottoson_2009.pdf,High,Mechanisms and Pathways Across Contexts,2,"What are the primary theories of change linking M&E systems strengthening interventions to improved evaluative evidence demand, supply, and/or use?",Mechanisms and Pathways Across Contexts,Ottoson_2009.pdf
